,year,url,batter,batter_hand,pitcher,pitcher_hand,event,type,x,y,start_speed,end_speed,sz_top,sz_bot,pfx_x,pfx_z,px,py,pz,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,break_y,break_angle,break_length,pitch_type,spin_dir,spin_rate
34756,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_10/gid_2013_05_10_anamlb_chamlb_1/inning/inning_all.xml,405395,R,518420,R,Double,X,75.54,145.06,89.3,81.5,3.31,1.63,-5.4,9.77,0.714,1.4,2.461,-1.583,50,5.376,7.704,-130.676,-4.502,-9.251,30.002,-15.367,23.7,24.7,4.3,Four seam fast ball,208.828,2129.921
34828,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_11/gid_2013_05_11_anamlb_chamlb_1/inning/inning_all.xml,405395,R,500779,L,Flyout,X,108.15,147.65,80.5,73.1,3.29,1.5,-6.03,-0.25,-0.25,1.4,2.33,1.66,50,5.81,-2.6,-117.97,-0.99,-8.29,27.63,-32.45,23.7,15.1,10,Curve ball,271.907,1020.06
34837,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_11/gid_2013_05_11_anamlb_chamlb_1/inning/inning_all.xml,405395,R,500779,L,Single,X,111.59,151.1,89.1,81.4,3.29,1.5,-1.5,9.41,-0.32,1.4,2.33,1.82,50,5.55,-4.98,-130.55,-5.14,-2.57,30.25,-16.03,23.7,12.1,4.2,Slider,189.043,1816.649
34841,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_11/gid_2013_05_11_anamlb_chamlb_1/inning/inning_all.xml,405395,R,500779,L,Field Error,X,104.72,143.33,86.3,79.5,3.29,1.5,-1.25,5.77,-0.14,1.4,2.47,1.79,50,5.64,-4.4,-126.39,-3.33,-2.01,26.41,-22.79,23.8,7,6,Slider,192.088,1101.586
34842,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_11/gid_2013_05_11_anamlb_chamlb_1/inning/inning_all.xml,405395,R,430884,R,Grounded Into DP,X,89.27,155.42,85,77.8,3.29,1.5,2.84,-2.72,0.36,1.4,2.29,-0.62,50,5.92,1.49,-124.61,-1.44,4.39,28.56,-36.32,23.8,-7.3,9.7,Slider,46.636,703.017
34908,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_12/gid_2013_05_12_anamlb_chamlb_1/inning/inning_all.xml,405395,R,519242,L,Groundout,X,101.29,147.65,93.7,85,3.3,1.5,10.63,0.19,-0.048,1.4,2.395,2.574,50,4.99,-10.741,-136.959,-1.061,19.873,34.795,-31.743,23.7,-28.3,7.9,Two-seam fastball,91.242,2105.606
34913,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_12/gid_2013_05_12_anamlb_chamlb_1/inning/inning_all.xml,405395,R,519242,L,Groundout,X,70.39,152.83,82.5,74.7,3.3,1.5,13.58,0.88,0.816,1.4,2.117,2.903,50,4.811,-9.081,-120.674,0.164,19.615,27.963,-30.829,23.7,-29.7,10,Change-up,93.923,2363.717
34917,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_12/gid_2013_05_12_anamlb_chamlb_1/inning/inning_all.xml,405395,R,519242,L,Groundout,X,66.09,164.92,81.4,74.1,3.3,1.5,12.32,-0.64,1.027,1.4,1.715,2.985,50,4.703,-8.295,-119.145,0.093,17.39,26.719,-33.001,23.7,-25.4,10.5,Change-up,87.277,2119.906
34994,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_13/gid_2013_05_13_kcamlb_anamlb_1/inning/inning_all.xml,405395,R,434669,R,Groundout,X,145.06,143.33,92.7,85.6,3.28,1.5,-3.66,4.56,-1.328,1.4,2.624,-2.391,50,6.346,4.126,-135.759,-5.573,-6.839,29.733,-23.592,23.8,13.6,5.5,Four seam fast ball,218.55,1172.702
34999,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_13/gid_2013_05_13_kcamlb_anamlb_1/inning/inning_all.xml,405395,R,434669,R,Groundout,X,85.84,163.19,84.5,77.9,3.28,1.5,6.81,1.22,0.549,1.4,1.827,-2.453,50,6.279,5.153,-123.729,-4.615,10.452,27.009,-30.23,23.8,-20.1,8.8,Slider,100.536,1246.565
35001,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_13/gid_2013_05_13_kcamlb_anamlb_1/inning/inning_all.xml,405395,R,434669,R,Double,X,113.3,167.51,92,84.6,3.28,1.5,-5.7,7.96,-0.328,1.4,1.524,-2.329,50,6.266,7.261,-134.37,-9.244,-10.395,29.944,-17.596,23.8,24.3,4.8,Four seam fast ball,215.49,1933.144
35005,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_13/gid_2013_05_13_kcamlb_anamlb_1/inning/inning_all.xml,405395,R,460024,R,Flyout,X,87.55,148.51,91.9,85.3,3.28,1.5,-0.58,5.04,0.406,1.4,2.381,-1.627,50,5.669,5.617,-134.585,-4.482,-1.076,27.401,-22.802,23.8,0,5.2,Cut-Fastball,186.548,1016.907
35049,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_14/gid_2013_05_14_kcamlb_anamlb_1/inning/inning_all.xml,405395,R,425386,R,Flyout,X,132.19,113.98,94.5,85.9,3.31,1.5,-8.22,7.51,-0.972,1.4,3.718,-1.791,50,5.84,5.125,-138.482,-2.514,-15.757,34.761,-17.706,23.7,38.3,5,Sinker,227.441,2241.067
35052,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_14/gid_2013_05_14_kcamlb_anamlb_1/inning/inning_all.xml,405395,R,425386,R,Home Run,X,110.73,146.79,91.6,84,3.31,1.5,-6.67,9.53,-0.28,1.4,2.446,-1.73,50,5.761,6.12,-134.116,-5.958,-12.094,30.242,-14.814,23.8,33.7,4.3,Four seam fast ball,214.862,2288.671
35054,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_14/gid_2013_05_14_kcamlb_anamlb_1/inning/inning_all.xml,405395,R,425386,R,Flyout,X,109.87,132.97,83.8,77.5,3.31,1.5,3.16,3.94,-0.187,1.4,2.899,-2.404,50,5.376,4.383,-122.781,-0.634,4.833,23.872,-26.08,23.8,-12.1,7.1,Slider,141.584,919.03
35057,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_14/gid_2013_05_14_kcamlb_anamlb_1/inning/inning_all.xml,405395,R,425386,R,Single,X,66.09,155.42,83.4,77,3.31,1.5,0.81,3.22,1.011,1.4,2.096,-1.634,50,5.699,6.116,-122.086,-3.016,1.212,24.669,-27.247,23.8,-4.8,7.5,Slider,166.182,602.944
35120,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_15/gid_2013_05_15_kcamlb_anamlb_1/inning/inning_all.xml,405395,R,451584,R,Single,X,125.32,123.47,80.5,74.2,3.3,1.5,0.23,-5.84,-0.689,1.4,3.447,-2.473,50,6.406,4.072,-117.977,1.799,0.322,23.987,-40.267,23.8,-1.5,11.6,Knuckle curve,2.277,995.997
35123,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_15/gid_2013_05_15_kcamlb_anamlb_1/inning/inning_all.xml,405395,R,451584,R,Single,X,92.7,138.15,92.5,85.2,3.3,1.5,-2.54,11.98,0.213,1.4,2.831,-2.228,50,6.139,7.404,-135.244,-6.988,-4.708,29.081,-9.879,23.8,15.5,2.6,Four seam fast ball,191.922,2444.359
35127,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_15/gid_2013_05_15_kcamlb_anamlb_1/inning/inning_all.xml,405395,R,451584,R,Grounded Into DP,X,90.99,174.42,87.6,81.9,3.3,1.5,3.51,6.21,0.318,1.4,1.215,-2.025,50,6.08,4.791,-128.164,-8.096,5.905,23.998,-21.675,23.9,-16.2,5.8,Cut-Fastball,150.646,1363.537
35132,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_15/gid_2013_05_15_kcamlb_anamlb_1/inning/inning_all.xml,405395,R,543070,R,Groundout,X,109.87,158.88,83.9,78,3.3,1.5,2.33,-2.15,-0.3,1.4,2.011,-1.865,50,5.947,3.068,-123.063,-2.278,3.567,24.374,-35.403,23.8,-6.5,9.5,Slider,47.846,567.217
35169,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_16/gid_2013_05_16_chamlb_anamlb_1/inning/inning_all.xml,405395,R,500779,L,Flyout,X,122.75,148.51,89.4,82.7,3.31,1.5,-2.07,4.2,-0.644,1.4,2.425,1.335,50,5.58,-4.428,-131.02,-3.379,-3.601,27.201,-24.783,23.8,9.9,6,Slider,205.975,910.372
35170,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_16/gid_2013_05_16_chamlb_anamlb_1/inning/inning_all.xml,405395,R,500779,L,Home Run,X,83.26,136.43,92,83.8,3.31,1.5,7.57,9.47,0.447,1.4,2.662,1.206,50,5.67,-4.608,-134.746,-5.149,13.752,32.518,-14.889,23.7,-38.2,4.6,Two-seam fastball,141.495,2378.191
35177,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_16/gid_2013_05_16_chamlb_anamlb_1/inning/inning_all.xml,405395,R,500779,L,Flyout,X,115.02,158.88,77.8,72.5,3.31,1.5,-4,-1.07,-0.509,1.4,1.91,1.346,50,5.681,-3.01,-114.088,-1.076,-5.292,20.387,-33.511,23.9,9.7,10.5,Curve ball,284.179,694.094
35184,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_16/gid_2013_05_16_chamlb_anamlb_1/inning/inning_all.xml,405395,R,430884,R,Groundout,X,112.45,166.65,84.8,78.8,3.31,1.5,4.26,0.16,-0.352,1.4,1.652,-1.029,50,5.835,0.3,-124.252,-3.789,6.683,24.284,-31.843,23.9,-11.7,8.6,Slider,92.836,781.272
35232,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_17/gid_2013_05_17_chamlb_anamlb_1/inning/inning_all.xml,405395,R,519242,L,Lineout,X,110.73,125.2,93.8,85.3,3.3,1.5,11.64,8.9,-0.295,1.4,3.318,2.116,50,5.419,-10.572,-137.182,-2.827,21.953,33.318,-15.317,23.7,-50.5,5.4,Two-seam fastball,127.52,2927.155
35235,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_17/gid_2013_05_17_chamlb_anamlb_1/inning/inning_all.xml,405395,R,592665,R,Groundout,X,96.14,153.69,92.6,84.9,3.3,1.5,-4.64,9.78,0.169,1.4,2.203,-2.318,50,5.312,8.243,-135.471,-5.672,-8.576,30.892,-14.019,23.8,23.8,3.7,Four seam fast ball,205.284,2150.256
35284,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_18/gid_2013_05_18_chamlb_anamlb_1/inning/inning_all.xml,405395,R,502327,L,Grounded Into DP,X,108.15,174.42,75.7,70,3.31,1.5,-5.44,-0.02,-0.246,1.4,1.198,1.765,50,5.594,-2.848,-110.971,-2.234,-6.721,21.551,-32.119,23.8,12.4,10.9,Curve ball,269.531,878.701
35286,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_18/gid_2013_05_18_chamlb_anamlb_1/inning/inning_all.xml,405395,R,502327,L,Groundout,X,132.19,147.65,87.9,81.6,3.31,1.5,-1.43,8.19,-0.987,1.4,2.312,1.96,50,5.499,-7.033,-128.608,-4.533,-2.415,24.702,-18.267,23.8,10.9,4.7,Cut-Fastball,189.85,1592.279
35288,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_18/gid_2013_05_18_chamlb_anamlb_1/inning/inning_all.xml,405395,R,518858,R,Double,X,59.23,132.11,88.4,81.9,3.31,1.5,0.61,1.36,1.22,1.4,2.744,-1.824,50,5.951,7.584,-129.436,-2.376,1.03,26.614,-29.787,23.8,-4.7,7.2,Slider,156.661,291.392
35297,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_18/gid_2013_05_18_chamlb_anamlb_1/inning/inning_all.xml,405395,R,434637,R,Single,X,78.97,164.06,95.4,87.5,3.31,1.5,-9.89,5.87,0.587,1.4,1.734,-1.647,50,5.307,9.67,-139.508,-6.078,-19.397,32.662,-20.584,23.8,38.1,5.8,Sinker,239.14,2349.803
35353,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_19/gid_2013_05_19_chamlb_anamlb_1/inning/inning_all.xml,405395,R,408241,R,Flyout,X,95.28,154.56,93.3,84,3.3,1.5,-8.7,11.65,0.122,1.4,2.06,-2.241,50,5.804,9.296,-136.333,-7.974,-15.989,36.536,-10.684,23.7,46.6,4.1,Four seam fast ball,216.649,2850.379
35356,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_19/gid_2013_05_19_chamlb_anamlb_1/inning/inning_all.xml,405395,R,408241,R,Groundout,X,106.44,172.69,80.7,75.1,3.3,1.5,1.37,-3.62,-0.304,1.4,1.344,-2.605,50,5.746,4.952,-118.22,-2.291,1.938,22.79,-37.22,23.9,-4.2,10.8,Curve ball,21.009,663.34
35365,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_19/gid_2013_05_19_chamlb_anamlb_1/inning/inning_all.xml,405395,R,476134,R,Flyout,X,121.03,125.2,91.4,84.3,3.3,1.5,-1.82,10.64,-0.593,1.4,3.349,-1.685,50,5.738,3.518,-133.965,-3.925,-3.318,28.206,-12.709,23.8,10.9,3.1,Four seam fast ball,189.672,2138.38
35498,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_21/gid_2013_05_21_seamlb_anamlb_1/inning/inning_all.xml,405395,R,421685,R,Single,X,102.15,149.38,92.9,85.3,3.31,1.5,-7.77,9.56,-0.15,1.4,2.148,-2.194,50,6.228,8.172,-135.815,-8.253,-14.461,30.759,-14.304,23.8,38.1,4.5,Four seam fast ball,218.98,2455.611
35511,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_21/gid_2013_05_21_seamlb_anamlb_1/inning/inning_all.xml,405395,R,476595,L,Single,X,76.39,138.15,92.4,83.9,3.31,1.5,5.77,9.59,0.581,1.4,2.626,2.347,50,5.645,-6.668,-135.257,-5.256,10.514,33.799,-14.613,23.7,-29.2,4.1,Sinker,149.092,2195.405
35562,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_22/gid_2013_05_22_seamlb_anamlb_1/inning/inning_all.xml,405395,R,543506,R,Single,X,131.33,137.29,95.4,86.5,3.31,1.5,-7.92,10.71,-0.893,1.4,2.891,-1.513,50,5.76,4.508,-139.682,-5.8,-15.395,36.143,-11.282,23.7,48.1,4,Four seam fast ball,216.385,2695.409
35563,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_22/gid_2013_05_22_seamlb_anamlb_1/inning/inning_all.xml,405395,R,543506,R,Single,X,93.56,145.92,88.3,82.5,3.31,1.5,0.43,1.31,0.201,1.4,2.505,-1.938,50,5.657,5.351,-129.42,-2.282,0.734,23.873,-29.847,23.9,-3.1,7.1,Slider,162.495,273.523
35567,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_22/gid_2013_05_22_seamlb_anamlb_1/inning/inning_all.xml,405395,R,518703,L,Flyout,X,122.75,142.47,90.9,83.6,3.31,1.5,5.66,10.7,-0.585,1.4,2.641,1.598,50,5.591,-7.666,-133.068,-5.283,10.145,28.842,-12.94,23.8,-31.2,3.7,Four seam fast ball,152.192,2370.819
35594,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_23/gid_2013_05_23_anamlb_kcamlb_1/inning/inning_all.xml,405395,R,429722,R,Home Run,X,115.02,161.47,92.4,85,3.3,1.5,-4.93,9.76,-0.42,1.4,1.729,-1.456,50,5.938,4.47,-135.132,-8.579,-9.101,29.968,-14.09,23.8,27.1,3.9,Four seam fast ball,206.713,2173.509
35597,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_23/gid_2013_05_23_anamlb_kcamlb_1/inning/inning_all.xml,405395,R,429722,R,Groundout,X,90.13,169.24,82.3,76.7,3.3,1.5,2.7,2.38,0.33,1.4,1.477,-1.511,50,6.112,3.553,-120.482,-5.052,3.982,22.291,-28.585,23.9,-8.8,8.2,Slider,132.029,645.509
35603,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_23/gid_2013_05_23_anamlb_kcamlb_1/inning/inning_all.xml,405395,R,429722,R,Flyout,X,114.16,128.65,84.7,78.3,3.3,1.5,3.54,1.79,-0.436,1.4,3.291,-1.748,50,6.36,2.09,-124.266,-1.544,5.525,25.386,-29.307,23.8,-11.3,7.9,Slider,117.426,726.707
35630,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_24/gid_2013_05_24_anamlb_kcamlb_1/inning/inning_all.xml,405395,R,434669,R,Single,X,120.17,153.69,83.5,78.2,3.3,1.5,0.86,-9.75,-0.572,1.4,2.231,-2.371,50,6.355,3.855,-122.398,-2.918,2.462,22.209,-34.356,23.9,-5,9.2,Slider,48.449,389.936
35631,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_24/gid_2013_05_24_anamlb_kcamlb_1/inning/inning_all.xml,405395,R,434669,R,Flyout,X,107.3,136.43,91.8,85.7,3.3,1.5,-3.05,-4.1,-0.208,1.4,2.86,-1.995,50,6.502,7.482,-134.223,-6.62,-14.488,24.565,-16.523,23.9,36.7,4.8,Four seam fast ball,222.789,2305.219
35641,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_24/gid_2013_05_24_anamlb_kcamlb_1/inning/inning_all.xml,405395,R,434641,R,Flyout,X,90.99,145.06,94.8,87.5,3.3,1.5,-1.08,-2.33,0.302,1.4,2.559,-0.756,50,5.894,3.951,-138.755,-7.514,-5.751,29.697,-9.003,23.8,24.9,2.4,Four seam fast ball,193.937,2496.199
35740,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_25/gid_2013_05_25_anamlb_kcamlb_1/inning/inning_all.xml,405395,R,425386,R,Lineout,X,125.32,143.33,91.8,85.4,3.3,1.5,-2.97,-3.65,-0.806,1.4,2.549,-1.142,50,6.179,3.409,-134.477,-6.981,-13.409,26.087,-14.419,23.9,39,4.4,Four seam fast ball,217.06,2400.352
35747,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_25/gid_2013_05_25_anamlb_kcamlb_1/inning/inning_all.xml,405395,R,425386,R,Groundout,X,55.79,156.29,85.4,78.8,3.3,1.5,0.8,-7.27,1.312,1.4,2.006,-1.226,50,5.884,5.889,-125.105,-4.325,1.816,26.211,-25.825,23.8,-6.3,6.9,Slider,164.039,765.789
35749,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_25/gid_2013_05_25_anamlb_kcamlb_1/inning/inning_all.xml,405395,R,425386,R,Flyout,X,90.13,143.33,92.7,84.8,3.3,1.5,-3.73,-3.58,0.342,1.4,2.514,-1.275,50,6.016,7.63,-135.64,-6.769,-17.69,31.637,-13.779,23.7,46.1,4.9,Four seam fast ball,223.88,2729.663
35812,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_26/gid_2013_05_26_anamlb_kcamlb_1/inning/inning_all.xml,405395,R,451584,R,Flyout,X,111.59,153.69,91.2,82.6,3.3,1.5,-3.9,10.98,-0.265,1.4,2.143,-1.375,50,6.359,4.218,-133.395,-8.579,-6.886,33.917,-12.707,23.7,21.5,3.7,Four seam fast ball,199.479,2245.751
35818,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_26/gid_2013_05_26_anamlb_kcamlb_1/inning/inning_all.xml,405395,R,451584,R,Lineout,X,100.43,143.33,93.6,85.5,3.3,1.5,-4.09,11.77,0.009,1.4,2.616,-1.538,50,6.326,5.596,-136.997,-8.148,-7.706,33.019,-9.943,23.7,28.3,2.9,Four seam fast ball,199.116,2491.662
35821,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_26/gid_2013_05_26_anamlb_kcamlb_1/inning/inning_all.xml,405395,R,451584,R,Grounded Into DP,X,104.72,147.65,91.1,84.4,3.3,1.5,-10.24,6.6,-0.205,1.4,2.381,-1.436,50,6.178,6.757,-133.3,-6.191,-18.511,27.283,-20.167,23.8,38.8,6.1,Two-seam fastball,237.03,2401.367
35827,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_26/gid_2013_05_26_anamlb_kcamlb_1/inning/inning_all.xml,405395,R,460024,R,Groundout,X,91.85,152.83,90,83.7,3.3,1.5,1.06,4.9,0.259,1.4,2.224,-1.124,50,6.094,3.251,-131.802,-5.624,1.872,25.874,-23.401,23.9,-5.7,5.6,Cut-Fastball,167.956,987.409
35831,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_26/gid_2013_05_26_anamlb_kcamlb_1/inning/inning_all.xml,405395,R,434641,R,Flyout,X,105.58,133.84,96.1,88.7,3.3,1.5,-3.57,11.01,-0.081,1.4,3.026,-0.948,50,5.939,3.704,-140.755,-6.334,-7.196,30.573,-9.905,23.8,29.6,2.6,Four seam fast ball,197.906,2412.16
35896,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_27/gid_2013_05_27_anamlb_lanmlb_1/inning/inning_all.xml,405395,R,425844,R,Double,X,79.83,141.61,85.2,78.5,3.29,1.5,2.28,0.37,0.616,1.4,2.727,-2.012,50,5.986,5.73,-124.827,-1.599,3.577,26.641,-31.514,23.8,-8.4,8.3,Cut-Fastball,100.454,422.749
35901,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_27/gid_2013_05_27_anamlb_lanmlb_1/inning/inning_all.xml,405395,R,425844,R,Double,X,90.13,110.52,93.3,86.6,3.29,1.5,-8.17,6.29,0.231,1.4,3.76,-2.061,50,5.898,9.084,-136.503,-2.076,-15.588,26.891,-20.103,23.8,34,5.2,Two-seam fastball,232.246,2095.388
35903,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_27/gid_2013_05_27_anamlb_lanmlb_1/inning/inning_all.xml,405395,R,425844,R,Sac Fly,X,121.89,124.34,92.5,85.3,3.29,1.5,-9.06,6.33,-0.829,1.4,3.263,-2.368,50,5.807,7.268,-135.482,-3.014,-16.864,29.155,-20.314,23.8,36.2,5.7,Two-seam fastball,234.882,2207.714
35908,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_27/gid_2013_05_27_anamlb_lanmlb_1/inning/inning_all.xml,405395,R,457915,R,Flyout,X,103,134.7,93.9,86.4,3.29,1.5,-3.33,13,-0.176,1.4,2.899,-1.411,50,6.196,4.527,-137.387,-7.617,-6.376,30.131,-7.225,23.8,31.3,2.2,Four seam fast ball,194.334,2719.243
35911,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_27/gid_2013_05_27_anamlb_lanmlb_1/inning/inning_all.xml,405395,R,434181,R,Single,X,90.99,167.51,88.1,80.6,3.29,1.5,-4.96,2.76,0.329,1.4,1.592,-2.238,50,5.271,8.13,-128.97,-3.887,-8.249,29.978,-27.507,23.7,12.9,7.1,Split finger fastball,240.5,1066.146
35954,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_28/gid_2013_05_28_anamlb_lanmlb_1/inning/inning_all.xml,405395,R,547943,L,Lineout,X,73.82,128.65,92.8,86.2,3.3,1.5,5.16,10.87,0.89,1.4,3.141,2.305,50,5.872,-5.629,-135.937,-5.227,9.772,26.601,-11.528,23.8,-34.7,3.3,Four seam fast ball,154.673,2437.785
35957,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_28/gid_2013_05_28_anamlb_lanmlb_1/inning/inning_all.xml,405395,R,547943,L,Groundout,X,90.13,130.38,69.7,64.4,3.3,1.5,-4.94,-4.72,0.333,1.4,3.049,2.336,50,6.22,-2.735,-102.088,2.859,-5.162,18.366,-37.029,23.8,8.7,14.4,Curve ball,313.245,1007.057
35959,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_28/gid_2013_05_28_anamlb_lanmlb_1/inning/inning_all.xml,405395,R,547943,L,Lineout,X,113.3,134.7,80.2,74.5,3.3,1.5,-2.76,2.27,-0.377,1.4,2.982,2.627,50,6.021,-6.144,-117.496,-0.835,-3.872,21.603,-28.914,23.8,9.5,8.5,Slider,229.904,624.984
36023,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_29/gid_2013_05_29_lanmlb_anamlb_1/inning/inning_all.xml,405395,R,425626,L,Flyout,X,101.29,116.57,90.2,81.9,3.3,1.5,9.28,10.77,-0.073,1.4,3.543,2.134,50,5.187,-8.845,-132.032,-1.696,16.187,31.282,-13.323,23.7,-45.8,4.6,Sinker,139.349,2730.229
36027,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_29/gid_2013_05_29_lanmlb_anamlb_1/inning/inning_all.xml,405395,R,425626,L,Groundout,X,55.79,151.97,75.9,69,3.3,1.5,8.84,6.75,1.244,1.4,2.148,1.652,50,5.664,-3.383,-111.279,-2.193,10.862,23.753,-23.812,23.7,-22.7,8.7,Change-up,127.591,1787.144
36033,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_29/gid_2013_05_29_lanmlb_anamlb_1/inning/inning_all.xml,405395,R,457915,R,Single,X,109.01,136.43,86.7,80.3,3.3,1.5,-0.36,6.17,-0.356,1.4,2.745,-1.629,50,6.168,3.316,-127.076,-4.232,-0.586,25.117,-21.968,23.8,-0.1,5.6,Slider,183.284,1167.102
36081,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_30/gid_2013_05_30_lanmlb_anamlb_1/inning/inning_all.xml,405395,R,150404,L,Flyout,X,121.89,148.51,89.8,81.4,3.26,1.56,10.3,11.73,-0.749,1.4,2.323,0.89,50,5.881,-7.655,-131.273,-6.829,17.681,32.088,-11.978,23.7,-49.3,5,Sinker,138.8,2966.488
36083,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_30/gid_2013_05_30_lanmlb_anamlb_1/inning/inning_all.xml,405395,R,150404,L,Flyout,X,111.59,140.74,90.8,82.9,3.3,1.5,8.3,11.05,-0.334,1.4,2.613,0.935,50,5.748,-6.134,-132.898,-5.805,14.727,30.722,-12.499,23.7,-44,4.4,Sinker,143.186,2682.864
36089,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_30/gid_2013_05_30_lanmlb_anamlb_1/inning/inning_all.xml,405395,R,150404,L,Flyout,X,94.42,136.43,81.1,75,3.3,1.5,-4.93,2.99,0.037,1.4,2.87,1.131,50,5.88,-1.065,-118.915,-1.136,-7.055,23.013,-27.824,23.8,14.5,8.2,Slider,238.342,1011.183
36091,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_05/day_30/gid_2013_05_30_lanmlb_anamlb_1/inning/inning_all.xml,405395,R,430613,R,Lineout,X,131.33,131.24,95.1,86.8,3.3,1.5,-9.57,2.18,-0.92,1.4,3.018,-2.948,50,5.932,8.942,-139.095,-2.872,-18.561,34.126,-27.863,23.7,29.9,6.9,Sinker,256.924,1987.472
36185,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_06/day_01/gid_2013_06_01_houmlb_anamlb_1/inning/inning_all.xml,405395,R,502032,R,Groundout,X,84.12,133.84,94.5,86.1,3.3,1.5,-4.2,12.15,0.351,1.4,2.936,-1.619,50,5.633,6.84,-138.381,-5.721,-8.063,33.908,-8.784,23.7,32.2,2.6,Four seam fast ball,199.019,2593.811
36196,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_06/day_01/gid_2013_06_01_houmlb_anamlb_1/inning/inning_all.xml,405395,R,542585,R,Flyout,X,108.15,138.15,93,86.2,3.3,1.5,-4.68,10.56,-0.237,1.4,2.585,-2.457,50,5.621,7.624,-136.131,-5.935,-8.844,27.705,-12.135,23.8,28.8,3.3,Four seam fast ball,203.812,2334.346
